work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Software Engineer,Full Time,Data Science Manager,140100,USD,140100,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,177600,USD,177600,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,131300,USD,131300,United States,100,United States,L
2022,Management Information,Full Time,Data Engineer,24000,USD,24000,United States,0,United States,M
2022,Management Information,Full Time,Data Engineer,24000,USD,24000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,250000,USD,250000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,63000,USD,63000,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,202900,USD,202900,United States,100,United States,L
2022,Software Engineer,Full Time,Machine Learning Engineer,131300,USD,131300,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,145000,USD,145000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,115000,USD,115000,United States,100,United States,M
2022,EN,Full Time,Machine Learning Engineer,115000,USD,115000,United States,50,United States,L
2022,Management Information,Full Time,Machine Learning Engineer,193900,USD,193900,United States,0,United States,M
2022,Management Information,Full Time,Machine Learning Engineer,129300,USD,129300,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,180000,USD,180000,United States,100,United States,L
2022,Software Engineer,Full Time,Data Scientist,140000,USD,140000,United States,100,United States,L
2022,Management Information,Full Time,Data Analyst,216200,USD,216200,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,144100,USD,144100,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Scientist,216000,USD,216000,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Scientist,144000,USD,144000,United States,0,United States,M
2022,EN,Full Time,Data Analyst,150000,USD,150000,United States,100,United States,L
2021,EN,Full Time,Machine Learning Research Engineer,900000,INR,12171,IN,100,IN,M
2022,Management Information,Full Time,Data Scientist,4200000,INR,53416,IN,100,ID,L
2022,EN,Full Time,Applied Data Scientist,50000,USD,50000,AT,50,AT,M
2021,Software Engineer,Full Time,Cloud Data Architect,250000,USD,250000,United States,50,United States,L
2022,EX,Full Time,Research Scientist,80000,EUR,84053,NL,0,NL,L
2022,Management Information,Full Time,Data Scientist,107000,GBP,131752,Great Britain ,100,Great Britain ,M
2022,Software Engineer,Full Time,Analytics Engineer,48000,USD,48000,Argentina,100,United States,S
2022,EX,Full Time,Data Science Manager,260500,USD,260500,United States,0,United States,M
2022,EX,Full Time,Data Science Manager,175100,USD,175100,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,210000,USD,210000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,100000,USD,100000,United States,100,United States,M
2022,EN,Full Time,Data Analyst,55000,USD,55000,United States,100,United States,S
2022,Management Information,Full Time,Data Analyst,130000,USD,130000,United States,100,United States,M
2022,Software Engineer,Full Time,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,GB,L
2022,EN,Full Time,Data Scientist,49500,EUR,52008,Belgium,50,BE,S
2022,Management Information,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,S
2022,Software Engineer,Full Time,Data Engineer,206699,USD,206699,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,99100,USD,99100,United States,0,United States,M
2022,Management Information,Full Time,Analytics Engineer,200000,USD,200000,United States,0,United States,M
2022,Management Information,Full Time,Analytics Engineer,54000,USD,54000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,250000,USD,250000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,63000,USD,63000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Architect,250000,USD,250000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Architect,63000,USD,63000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,250000,USD,250000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,63000,USD,63000,United States,0,United States,M
2022,EN,Full Time,Analytics Engineer,130000,USD,130000,United States,50,United States,L
2022,Software Engineer,Full Time,Data Engineer,100000,USD,100000,United States,0,United States,L
2022,Software Engineer,Full Time,Data Engineer,80000,USD,80000,United States,0,United States,L
2022,Software Engineer,Full Time,Data Scientist,160000,USD,160000,United States,0,United States,L
2022,Software Engineer,Full Time,Data Scientist,100000,USD,100000,United States,0,United States,L
2022,Software Engineer,Full Time,Data Specialist,221300,USD,221300,United States,100,United States,L
2022,Software Engineer,Full Time,Data Specialist,148700,USD,148700,United States,100,United States,L
2022,EN,Full Time,Machine Learning Engineer,30000,USD,30000,Great Britain ,100,Great Britain ,L
2022,EN,Full Time,Data Analyst,27000,EUR,28368,FR,50,FR,M
2022,Management Information,Full Time,Data Engineer,74000,GBP,91118,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,50000,GBP,61566,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Scientist,58000,EUR,60938,DE,100,DE,S
2022,Software Engineer,Full Time,Data Science Manager,249260,USD,249260,United States,0,United States,M
2022,Software Engineer,Full Time,Data Science Manager,185400,USD,185400,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,170000,USD,170000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,130000,USD,130000,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,65000,GBP,80036,Great Britain ,50,Great Britain ,M
2022,Software Engineer,Full Time,Data Analyst,128875,USD,128875,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,93700,USD,93700,United States,100,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,180000,USD,180000,United States,100,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,100000,USD,100000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,136260,USD,136260,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,109280,USD,109280,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,160000,USD,160000,United States,100,United States,L
2022,Software Engineer,Full Time,Data Scientist,92000,USD,92000,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,200000,USD,200000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,160000,USD,160000,United States,100,United States,M
2022,Management Information,Full Time,Data Engineer,110000,GBP,135446,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,85000,GBP,104663,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Data Analyst,117000,USD,117000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,99450,USD,99450,United States,100,United States,M
2022,EN,Full Time,Data Engineer,129000,USD,129000,United States,100,United States,L
2022,EN,Full Time,Data Engineer,86000,USD,86000,United States,100,United States,L
2020,EN,Full Time,Data Engineer,1000000,INR,13493,IN,100,IN,L
2020,EN,Full Time,Data Engineer,1000000,INR,13493,IN,100,IN,L
2022,Software Engineer,Full Time,Data Scientist,160000,USD,160000,United States,0,United States,L
2022,Software Engineer,Full Time,Data Scientist,119300,USD,119300,United States,0,United States,L
2022,Software Engineer,Full Time,Business Data Analyst,100000,USD,100000,United States,100,United States,L
2022,Management Information,Full Time,Data Scientist,25000,USD,25000,TR,50,TR,M
2022,Management Information,Full Time,Data Analyst,90000,SGD,65257,SG,50,SG,M
2022,Management Information,Full Time,AI Scientist,200000,USD,200000,United States,100,United States,M
2022,EN,Full Time,Machine Learning Developer,180000,USD,180000,United States,100,United States,L
2022,Management Information,Full Time,Data Scientist,153000,USD,153000,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,210000,USD,210000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,100000,USD,100000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,150075,USD,150075,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,110925,USD,110925,United States,100,United States,M
2022,Management Information,Full Time,Machine Learning Scientist,22800,USD,22800,EG,100,EG,M
2022,Software Engineer,Full Time,Data Scientist,160000,USD,160000,United States,100,United States,L
2022,Software Engineer,Full Time,Data Scientist,92000,USD,92000,United States,100,United States,L
2022,Software Engineer,Full Time,Machine Learning Engineer,202900,USD,202900,United States,100,United States,L
2022,Software Engineer,Full Time,Machine Learning Engineer,131300,USD,131300,United States,100,United States,L
2020,EN,Full Time,Data Analyst,20000,EUR,22809,Portugal,100,PT,M
2022,EN,Full Time,Data Analyst,15000,USD,15000,ID,0,ID,L
2022,Software Engineer,Full Time,Data Engineer,175000,USD,175000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,135000,USD,135000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Science Manager,193000,AUD,133766,Australia ,100,AU,L
2022,EN,Full Time,Machine Learning Engineer,83000,USD,83000,United States,0,United States,L
2022,Management Information,Full Time,Data Engineer,75000,GBP,92350,Great Britain ,100,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,55000,GBP,67723,Great Britain ,100,Great Britain ,M
2022,Software Engineer,Full Time,Data Scientist,186000,USD,186000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,148800,USD,148800,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,112900,USD,112900,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,90320,USD,90320,United States,0,United States,M
2022,Software Engineer,Full Time,ML Engineer,240000,USD,240000,United States,0,United States,M
2022,Software Engineer,Full Time,ML Engineer,160000,USD,160000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Science Manager,300000,USD,300000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Science Manager,200000,USD,200000,United States,100,United States,M
2022,Management Information,Full Time,Data Engineer,62500,EUR,65666,DE,50,DE,S
2022,Management Information,Full Time,AI Scientist,200000,USD,200000,IN,100,United States,L
2022,Management Information,Full Time,Machine Learning Engineer,95000,GBP,116976,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Machine Learning Engineer,75000,GBP,92350,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,AI Scientist,120000,USD,120000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,112900,USD,112900,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,90320,USD,90320,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analytics Manager,145000,USD,145000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analytics Manager,105400,USD,105400,United States,100,United States,M
2020,EN,Full Time,Data Scientist,43200,EUR,49268,DE,0,DE,S
2022,Management Information,Full Time,Data Engineer,90000,GBP,110820,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,75000,GBP,92350,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Data Scientist,215300,USD,215300,United States,100,United States,L
2022,Software Engineer,Full Time,Data Scientist,158200,USD,158200,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,209100,USD,209100,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,154600,USD,154600,United States,100,United States,L
2022,Software Engineer,Full Time,Data Analyst,115934,USD,115934,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,81666,USD,81666,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,175000,USD,175000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,155000,USD,155000,United States,100,United States,M
2022,Management Information,Full Time,Machine Learning Engineer,80000,EUR,84053,FR,100,DE,M
2022,Software Engineer,Full Time,Data Analyst,164000,USD,164000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,132000,USD,132000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,170000,USD,170000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,123000,USD,123000,United States,100,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,189650,USD,189650,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,164996,USD,164996,United States,0,United States,M
2022,Management Information,Full Time,ETL Developer,50000,EUR,52533,GR,0,GR,M
2022,Management Information,Full Time,ETL Developer,50000,EUR,52533,GR,0,GR,M
2022,EX,Full Time,Lead Data Engineer,150000,CAD,115222,CA,100,CA,S
2022,Software Engineer,Full Time,Data Engineer,165400,USD,165400,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,132320,USD,132320,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,208775,USD,208775,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,147800,USD,147800,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,136994,USD,136994,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,101570,USD,101570,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,128875,USD,128875,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,93700,USD,93700,United States,100,United States,M
2022,EX,Full Time,Head of Machine Learning,6000000,INR,76309,IN,50,IN,L
2022,EN,Full Time,Machine Learning Engineer,28500,GBP,35093,Great Britain ,100,Great Britain ,L
2022,Software Engineer,Full Time,Data Engineer,183600,USD,183600,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,100800,USD,100800,United States,100,United States,L
2022,Management Information,Full Time,Data Analyst,40000,GBP,49253,Great Britain ,100,Great Britain ,M
2022,Management Information,Full Time,Data Analyst,30000,GBP,36940,Great Britain ,100,Great Britain ,M
2022,Management Information,Full Time,Data Analyst,40000,EUR,42026,ES,100,ES,M
2022,Management Information,Full Time,Data Analyst,30000,EUR,31520,ES,100,ES,M
2022,Management Information,Full Time,Data Engineer,80000,EUR,84053,ES,100,ES,M
2022,Management Information,Full Time,Data Engineer,70000,EUR,73546,ES,100,ES,M
2022,Management Information,Full Time,Data Engineer,80000,GBP,98506,Great Britain ,100,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,70000,GBP,86193,Great Britain ,100,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,80000,EUR,84053,GR,100,GR,M
2022,Management Information,Full Time,Data Engineer,70000,EUR,73546,GR,100,GR,M
2022,Software Engineer,Full Time,Machine Learning Engineer,189650,USD,189650,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,164996,USD,164996,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,40000,EUR,42026,GR,100,GR,M
2022,Management Information,Full Time,Data Analyst,30000,EUR,31520,GR,100,GR,M
2022,Management Information,Full Time,Data Engineer,75000,GBP,92350,Great Britain ,100,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,60000,GBP,73880,Great Britain ,100,Great Britain ,M
2022,Software Engineer,Full Time,Data Scientist,215300,USD,215300,United States,0,United States,L
2022,Software Engineer,Full Time,Data Scientist,140400,USD,140400,United States,0,United States,L
2022,Management Information,Full Time,Data Engineer,60000,EUR,63040,ES,100,ES,M
2022,Management Information,Full Time,Data Engineer,45000,EUR,47280,ES,100,ES,M
2022,Software Engineer,Full Time,Data Scientist,260000,USD,260000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,180000,USD,180000,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,55000,GBP,67723,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Scientist,35000,GBP,43096,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,60000,EUR,63040,GR,100,GR,M
2022,Management Information,Full Time,Data Engineer,45000,EUR,47280,GR,100,GR,M
2022,Management Information,Full Time,Data Engineer,60000,GBP,73880,Great Britain ,100,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,45000,GBP,55410,Great Britain ,100,Great Britain ,M
2021,Management Information,Full Time,Machine Learning Engineer,43200,EUR,51064,IT,50,IT,L
2022,Software Engineer,Full Time,Data Science Engineer,60000,USD,60000,Argentina,100,MX,L
2022,Management Information,Full Time,Data Engineer,82900,USD,82900,United States,0,United States,M
2022,Management Information,Full Time,Data Engineer,63900,USD,63900,United States,0,United States,M
2022,Management Information,Full Time,Machine Learning Scientist,160000,USD,160000,United States,100,United States,L
2022,Management Information,Full Time,Machine Learning Scientist,112300,USD,112300,United States,100,United States,L
2022,Management Information,Full Time,Data Science Manager,241000,USD,241000,United States,100,United States,M
2022,Management Information,Full Time,Data Science Manager,159000,USD,159000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,180000,USD,180000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,80000,USD,80000,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,58000,USD,58000,United States,0,United States,S
2022,Management Information,Full Time,Data Analyst,58000,USD,58000,United States,0,United States,S
2022,Software Engineer,Full Time,Data Engineer,136000,USD,136000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,108800,USD,108800,United States,0,United States,M
2022,EX,Full Time,Data Engineer,242000,USD,242000,United States,100,United States,M
2022,EX,Full Time,Data Engineer,200000,USD,200000,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,50000,GBP,61566,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Scientist,30000,GBP,36940,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,60000,GBP,73880,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,40000,GBP,49253,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Data Scientist,165220,USD,165220,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,120160,USD,120160,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,124190,USD,124190,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,90320,USD,90320,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,181940,USD,181940,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,132320,USD,132320,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,220110,USD,220110,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,160080,USD,160080,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,180000,USD,180000,United States,0,United States,L
2022,Software Engineer,Full Time,Data Scientist,120000,USD,120000,United States,0,United States,L
2022,Management Information,Full Time,Data Analyst,126500,USD,126500,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,106260,USD,106260,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,116000,USD,116000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,99000,USD,99000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,155000,USD,155000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,120600,USD,120600,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,130000,USD,130000,United States,0,United States,M
2022,Management Information,Full Time,Data Scientist,90000,USD,90000,United States,0,United States,M
2022,Management Information,Full Time,Data Engineer,170000,USD,170000,United States,100,United States,M
2022,Management Information,Full Time,Data Engineer,150000,USD,150000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,102100,USD,102100,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,84900,USD,84900,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,136620,USD,136620,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,99360,USD,99360,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,90000,GBP,110820,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Data Scientist,80000,GBP,98506,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Data Scientist,146000,USD,146000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,123000,USD,123000,United States,100,United States,M
2022,EN,Full Time,Data Engineer,40000,GBP,49253,Great Britain ,100,Great Britain ,M
2022,EN,Full Time,Data Engineer,35000,GBP,43096,Great Britain ,100,Great Britain ,M
2022,EX,Full Time,Data Analyst,130000,USD,130000,United States,100,United States,M
2022,EX,Full Time,Data Analyst,110000,USD,110000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,170000,USD,170000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,135000,USD,135000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Science Manager,161342,USD,161342,United States,100,United States,M
2022,Software Engineer,Full Time,Data Science Manager,137141,USD,137141,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,167000,USD,167000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,123000,USD,123000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,60000,GBP,73880,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Data Engineer,50000,GBP,61566,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Data Scientist,211500,USD,211500,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,138600,USD,138600,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,192400,USD,192400,CA,100,CA,M
2022,Software Engineer,Full Time,Data Architect,90700,USD,90700,CA,100,CA,M
2022,Software Engineer,Full Time,Data Analyst,130000,USD,130000,CA,100,CA,M
2022,Software Engineer,Full Time,Data Analyst,61300,USD,61300,CA,100,CA,M
2022,Software Engineer,Full Time,Data Analyst,130000,USD,130000,CA,100,CA,M
2022,Software Engineer,Full Time,Data Analyst,61300,USD,61300,CA,100,CA,M
2022,Software Engineer,Full Time,Data Engineer,160000,USD,160000,United States,0,United States,L
2022,Software Engineer,Full Time,Data Engineer,113000,USD,113000,United States,0,United States,L
2022,Software Engineer,Full Time,Data Scientist,150000,USD,150000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,95550,USD,95550,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,167000,USD,167000,United States,100,United States,M
2022,Management Information,Full Time,Data Analyst,115500,USD,115500,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,112900,USD,112900,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,90320,USD,90320,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,112900,USD,112900,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,90320,USD,90320,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,165400,USD,165400,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,132320,USD,132320,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,243900,USD,243900,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,156600,USD,156600,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,136600,USD,136600,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,109280,USD,109280,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,128875,USD,128875,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,93700,USD,93700,United States,100,United States,M
2022,EX,Full Time,Head of Data Science,224000,USD,224000,United States,100,United States,M
2022,EX,Full Time,Head of Data Science,167875,USD,167875,United States,100,United States,M
2022,EX,Full Time,Analytics Engineer,175000,USD,175000,United States,100,United States,M
2022,EX,Full Time,Analytics Engineer,135000,USD,135000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,209100,USD,209100,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,154600,USD,154600,United States,100,United States,L
2022,Software Engineer,Full Time,Data Engineer,180000,USD,180000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,160000,USD,160000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,205300,USD,205300,United States,0,United States,L
2022,Software Engineer,Full Time,Data Scientist,140400,USD,140400,United States,0,United States,L
2022,Software Engineer,Full Time,Data Scientist,176000,USD,176000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,144000,USD,144000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,200100,USD,200100,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,160000,USD,160000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,70500,USD,70500,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,54000,USD,54000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,205300,USD,205300,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,140400,USD,140400,United States,0,United States,M
2022,Software Engineer,Full Time,Analytics Engineer,205300,USD,205300,United States,0,United States,M
2022,Software Engineer,Full Time,Analytics Engineer,184700,USD,184700,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,175100,USD,175100,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,140250,USD,140250,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,116150,USD,116150,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,99050,USD,99050,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,145000,USD,145000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,130000,USD,130000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,112900,USD,112900,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,90320,USD,90320,United States,100,United States,M
2022,Management Information,Full Time,Data Analyst,85000,USD,85000,CA,0,CA,M
2022,Management Information,Full Time,Data Analyst,75000,USD,75000,CA,0,CA,M
2022,Software Engineer,Full Time,Machine Learning Engineer,214000,USD,214000,United States,100,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,192600,USD,192600,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,266400,USD,266400,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,213120,USD,213120,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,155000,USD,155000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,115000,USD,115000,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,141300,USD,141300,United States,0,United States,M
2022,Management Information,Full Time,Data Scientist,102100,USD,102100,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,115934,USD,115934,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,81666,USD,81666,United States,100,United States,M
2022,Management Information,Full Time,Data Engineer,206699,USD,206699,United States,0,United States,M
2022,Management Information,Full Time,Data Engineer,99100,USD,99100,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,130000,USD,130000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,110500,USD,110500,United States,100,United States,M
2022,Management Information,Full Time,Data Analyst,50000,GBP,61566,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Data Analyst,35000,GBP,43096,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Data Analyst,80000,USD,80000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,60000,USD,60000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,192564,USD,192564,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,144854,USD,144854,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,230000,USD,230000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,150000,USD,150000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analytics Manager,150260,USD,150260,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analytics Manager,109280,USD,109280,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,170000,USD,170000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,150000,USD,150000,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,160000,USD,160000,United States,100,United States,M
2022,Management Information,Full Time,Data Scientist,130000,USD,130000,United States,100,United States,M
2022,EN,Full Time,Data Analyst,67000,USD,67000,CA,0,CA,M
2022,EN,Full Time,Data Analyst,52000,USD,52000,CA,0,CA,M
2022,Software Engineer,Full Time,Data Engineer,154000,USD,154000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,126000,USD,126000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,129000,USD,129000,United States,0,United States,M
